cve_ent,entidad,anio,trimestre,periodo,fecha_cierre,indice_shf,var_anual_pct
26,Sonora,2022,3,2022T3,2022-09-30,144.98,7.96
26,Sonora,2022,4,2022T4,2022-12-31,147.74,9.02
26,Sonora,2023,1,2023T1,2023-03-31,153.07,11.09
26,Sonora,2023,2,2023T2,2023-06-30,158.38,12.18
26,Sonora,2023,3,2023T3,2023-09-30,162.9,12.36
26,Sonora,2023,4,2023T4,2023-12-31,167.09,13.1
26,Sonora,2024,1,2024T1,2024-03-31,172.14,12.46
26,Sonora,2024,2,2024T2,2024-06-30,175.62,10.89
26,Sonora,2024,3,2024T3,2024-09-30,179.48,10.18
26,Sonora,2024,4,2024T4,2024-12-31,183.34,9.73
26,Sonora,2025,1,2025T1,2025-03-31,188.03,9.23
26,Sonora,2025,2,2025T2,2025-06-30,193.55,10.21
26,Sonora,2025,3,2025T3,2025-09-30,197.81,10.21
26,Sonora,2025,4,2025T4,2025-12-31,200.57,9.4
26,Sonora,2026,1,2026T1,2026-03-31,206.1,9.61
26,Sonora,2026,2,2026T2,2026-06-30,211.35,9.2
27,Tabasco,2005,1,2005T1,2005-03-31,49.94,
27,Tabasco,2005,2,2005T2,2005-06-30,51.34,
27,Tabasco,2005,3,2005T3,2005-09-30,52.05,
27,Tabasco,2005,4,2005T4,2005-12-31,51.83,
27,Tabasco,2006,1,2006T1,2006-03-31,53.3,6.73
27,Tabasco,2006,2,2006T2,2006-06-30,55.05,7.23
27,Tabasco,2006,3,2006T3,2006-09-30,56.33,8.22
27,Tabasco,2006,4,2006T4,2006-12-31,57.13,10.23
27,Tabasco,2007,1,2007T1,2007-03-31,58.71,10.15
27,Tabasco,2007,2,2007T2,2007-06-30,60.0,8.99
27,Tabasco,2007,3,2007T3,2007-09-30,60.76,7.86
27,Tabasco,2007,4,2007T4,2007-12-31,60.05,5.11
27,Tabasco,2008,1,2008T1,2008-03-31,60.15,2.45
27,Tabasco,2008,2,2008T2,2008-06-30,61.21,2.02
27,Tabasco,2008,3,2008T3,2008-09-30,62.06,2.14
27,Tabasco,2008,4,2008T4,2008-12-31,62.62,4.28
27,Tabasco,2009,1,2009T1,2009-03-31,63.71,5.92
27,Tabasco,2009,2,2009T2,2009-06-30,64.7,5.7
27,Tabasco,2009,3,2009T3,2009-09-30,64.89,4.56
27,Tabasco,2009,4,2009T4,2009-12-31,64.35,2.76
27,Tabasco,2010,1,2010T1,2010-03-31,64.59,1.38
27,Tabasco,2010,2,2010T2,2010-06-30,65.11,0.63
27,Tabasco,2010,3,2010T3,2010-09-30,66.15,1.94
27,Tabasco,2010,4,2010T4,2010-12-31,67.46,4.83
27,Tabasco,2011,1,2011T1,2011-03-31,68.82,6.55
27,Tabasco,2011,2,2011T2,2011-06-30,69.8,7.2
27,Tabasco,2011,3,2011T3,2011-09-30,70.33,6.32
27,Tabasco,2011,4,2011T4,2011-12-31,70.88,5.07
27,Tabasco,2012,1,2012T1,2012-03-31,71.27,3.56
27,Tabasco,2012,2,2012T2,2012-06-30,71.71,2.74
27,Tabasco,2012,3,2012T3,2012-09-30,72.48,3.06
27,Tabasco,2012,4,2012T4,2012-12-31,73.32,3.44
27,Tabasco,2013,1,2013T1,2013-03-31,74.72,4.84
27,Tabasco,2013,2,2013T2,2013-06-30,76.3,6.4
27,Tabasco,2013,3,2013T3,2013-09-30,77.56,7.01
27,Tabasco,2013,4,2013T4,2013-12-31,78.42,6.96
27,Tabasco,2014,1,2014T1,2014-03-31,79.67,6.62
27,Tabasco,2014,2,2014T2,2014-06-30,80.57,5.6
27,Tabasco,2014,3,2014T3,2014-09-30,81.8,5.47
27,Tabasco,2014,4,2014T4,2014-12-31,82.99,5.83
27,Tabasco,2015,1,2015T1,2015-03-31,84.63,6.23
27,Tabasco,2015,2,2015T2,2015-06-30,87.47,8.56
27,Tabasco,2015,3,2015T3,2015-09-30,90.08,10.12
27,Tabasco,2015,4,2015T4,2015-12-31,91.21,9.9
27,Tabasco,2016,1,2016T1,2016-03-31,92.23,8.98
27,Tabasco,2016,2,2016T2,2016-06-30,93.93,7.39
27,Tabasco,2016,3,2016T3,2016-09-30,94.88,5.33
27,Tabasco,2016,4,2016T4,2016-12-31,95.34,4.53
27,Tabasco,2017,1,2017T1,2017-03-31,97.41,5.62
27,Tabasco,2017,2,2017T2,2017-06-30,99.05,5.45
27,Tabasco,2017,3,2017T3,2017-09-30,100.81,6.25
27,Tabasco,2017,4,2017T4,2017-12-31,102.74,7.76
27,Tabasco,2018,1,2018T1,2018-03-31,105.38,8.18
27,Tabasco,2018,2,2018T2,2018-06-30,107.68,8.71
27,Tabasco,2018,3,2018T3,2018-09-30,109.54,8.66
27,Tabasco,2018,4,2018T4,2018-12-31,111.14,8.18
27,Tabasco,2019,1,2019T1,2019-03-31,113.06,7.29
27,Tabasco,2019,2,2019T2,2019-06-30,114.71,6.53
27,Tabasco,2019,3,2019T3,2019-09-30,116.37,6.24
27,Tabasco,2019,4,2019T4,2019-12-31,118.25,6.4
27,Tabasco,2020,1,2020T1,2020-03-31,120.05,6.18
27,Tabasco,2020,2,2020T2,2020-06-30,121.56,5.97
27,Tabasco,2020,3,2020T3,2020-09-30,122.95,5.65
27,Tabasco,2020,4,2020T4,2020-12-31,124.58,5.35
27,Tabasco,2021,1,2021T1,2021-03-31,127.54,6.24
27,Tabasco,2021,2,2021T2,2021-06-30,129.96,6.91
27,Tabasco,2021,3,2021T3,2021-09-30,131.25,6.75
27,Tabasco,2021,4,2021T4,2021-12-31,132.29,6.19
27,Tabasco,2022,1,2022T1,2022-03-31,134.5,5.46
27,Tabasco,2022,2,2022T2,2022-06-30,137.82,6.05
27,Tabasco,2022,3,2022T3,2022-09-30,141.53,7.83
27,Tabasco,2022,4,2022T4,2022-12-31,144.31,9.09
27,Tabasco,2023,1,2023T1,2023-03-31,148.84,10.66
27,Tabasco,2023,2,2023T2,2023-06-30,152.38,10.56
27,Tabasco,2023,3,2023T3,2023-09-30,156.31,10.44
27,Tabasco,2023,4,2023T4,2023-12-31,159.86,10.78
27,Tabasco,2024,1,2024T1,2024-03-31,164.65,10.62
27,Tabasco,2024,2,2024T2,2024-06-30,168.63,10.66
27,Tabasco,2024,3,2024T3,2024-09-30,171.56,9.76
27,Tabasco,2024,4,2024T4,2024-12-31,173.67,8.64
27,Tabasco,2025,1,2025T1,2025-03-31,176.18,7.0
27,Tabasco,2025,2,2025T2,2025-06-30,178.01,5.56
27,Tabasco,2025,3,2025T3,2025-09-30,179.63,4.7
27,Tabasco,2025,4,2025T4,2025-12-31,181.27,4.38
27,Tabasco,2026,1,2026T1,2026-03-31,186.08,5.62
27,Tabasco,2026,2,2026T2,2026-06-30,191.39,7.52
28,Tamaulipas,2005,1,2005T1,2005-03-31,51.5,
28,Tamaulipas,2005,2,2005T2,2005-06-30,52.4,
28,Tamaulipas,2005,3,2005T3,2005-09-30,53.05,
28,Tamaulipas,2005,4,2005T4,2005-12-31,52.91,
28,Tamaulipas,2006,1,2006T1,2006-03-31,53.95,4.76
28,Tamaulipas,2006,2,2006T2,2006-06-30,55.09,5.13
28,Tamaulipas,2006,3,2006T3,2006-09-30,55.76,5.11
28,Tamaulipas,2006,4,2006T4,2006-12-31,55.77,5.41
28,Tamaulipas,2007,1,2007T1,2007-03-31,56.84,5.36
28,Tamaulipas,2007,2,2007T2,2007-06-30,58.07,5.41
28,Tamaulipas,2007,3,2007T3,2007-09-30,58.61,5.11
28,Tamaulipas,2007,4,2007T4,2007-12-31,58.1,4.18
28,Tamaulipas,2008,1,2008T1,2008-03-31,58.7,3.27
28,Tamaulipas,2008,2,2008T2,2008-06-30,59.92,3.19
28,Tamaulipas,2008,3,2008T3,2008-09-30,60.97,4.03
28,Tamaulipas,2008,4,2008T4,2008-12-31,61.28,5.47
28,Tamaulipas,2009,1,2009T1,2009-03-31,62.1,5.79
28,Tamaulipas,2009,2,2009T2,2009-06-30,63.15,5.39
28,Tamaulipas,2009,3,2009T3,2009-09-30,63.85,4.72
28,Tamaulipas,2009,4,2009T4,2009-12-31,64.34,4.99
28,Tamaulipas,2010,1,2010T1,2010-03-31,65.06,4.77
28,Tamaulipas,2010,2,2010T2,2010-06-30,66.22,4.86
28,Tamaulipas,2010,3,2010T3,2010-09-30,67.69,6.01
28,Tamaulipas,2010,4,2010T4,2010-12-31,69.0,7.24
28,Tamaulipas,2011,1,2011T1,2011-03-31,70.83,8.87
28,Tamaulipas,2011,2,2011T2,2011-06-30,72.04,8.79
28,Tamaulipas,2011,3,2011T3,2011-09-30,72.76,7.49
28,Tamaulipas,2011,4,2011T4,2011-12-31,73.42,6.41
28,Tamaulipas,2012,1,2012T1,2012-03-31,73.64,3.97
28,Tamaulipas,2012,2,2012T2,2012-06-30,73.92,2.61
28,Tamaulipas,2012,3,2012T3,2012-09-30,73.99,1.69
28,Tamaulipas,2012,4,2012T4,2012-12-31,73.32,-0.14
28,Tamaulipas,2013,1,2013T1,2013-03-31,73.82,0.24
28,Tamaulipas,2013,2,2013T2,2013-06-30,75.23,1.77
28,Tamaulipas,2013,3,2013T3,2013-09-30,76.09,2.84
28,Tamaulipas,2013,4,2013T4,2013-12-31,76.86,4.83
28,Tamaulipas,2014,1,2014T1,2014-03-31,78.16,5.88
28,Tamaulipas,2014,2,2014T2,2014-06-30,78.7,4.61
28,Tamaulipas,2014,3,2014T3,2014-09-30,79.83,4.92
28,Tamaulipas,2014,4,2014T4,2014-12-31,81.38,5.88
28,Tamaulipas,2015,1,2015T1,2015-03-31,84.2,7.73
28,Tamaulipas,2015,2,2015T2,2015-06-30,88.0,11.82
28,Tamaulipas,2015,3,2015T3,2015-09-30,90.95,13.93
28,Tamaulipas,2015,4,2015T4,2015-12-31,91.86,12.88
28,Tamaulipas,2016,1,2016T1,2016-03-31,92.72,10.12
28,Tamaulipas,2016,2,2016T2,2016-06-30,94.22,7.07
28,Tamaulipas,2016,3,2016T3,2016-09-30,95.36,4.85
28,Tamaulipas,2016,4,2016T4,2016-12-31,96.13,4.65
28,Tamaulipas,2017,1,2017T1,2017-03-31,98.21,5.92
28,Tamaulipas,2017,2,2017T2,2017-06-30,99.52,5.63
28,Tamaulipas,2017,3,2017T3,2017-09-30,100.66,5.56
28,Tamaulipas,2017,4,2017T4,2017-12-31,101.61,5.7
28,Tamaulipas,2018,1,2018T1,2018-03-31,103.73,5.62
28,Tamaulipas,2018,2,2018T2,2018-06-30,105.36,5.87
28,Tamaulipas,2018,3,2018T3,2018-09-30,107.26,6.56
28,Tamaulipas,2018,4,2018T4,2018-12-31,109.22,7.49
28,Tamaulipas,2019,1,2019T1,2019-03-31,111.42,7.41
28,Tamaulipas,2019,2,2019T2,2019-06-30,113.63,7.85
28,Tamaulipas,2019,3,2019T3,2019-09-30,115.36,7.55
28,Tamaulipas,2019,4,2019T4,2019-12-31,116.72,6.87
28,Tamaulipas,2020,1,2020T1,2020-03-31,118.6,6.44
28,Tamaulipas,2020,2,2020T2,2020-06-30,120.18,5.76
28,Tamaulipas,2020,3,2020T3,2020-09-30,121.86,5.63
28,Tamaulipas,2020,4,2020T4,2020-12-31,124.29,6.49
28,Tamaulipas,2021,1,2021T1,2021-03-31,128.07,7.98
28,Tamaulipas,2021,2,2021T2,2021-06-30,130.92,8.94
28,Tamaulipas,2021,3,2021T3,2021-09-30,132.53,8.76
28,Tamaulipas,2021,4,2021T4,2021-12-31,133.5,7.41
28,Tamaulipas,2022,1,2022T1,2022-03-31,135.87,6.09
28,Tamaulipas,2022,2,2022T2,2022-06-30,139.42,6.49
28,Tamaulipas,2022,3,2022T3,2022-09-30,143.74,8.46
28,Tamaulipas,2022,4,2022T4,2022-12-31,147.32,10.35
28,Tamaulipas,2023,1,2023T1,2023-03-31,151.66,11.62
28,Tamaulipas,2023,2,2023T2,2023-06-30,155.24,11.35
28,Tamaulipas,2023,3,2023T3,2023-09-30,158.35,10.16
28,Tamaulipas,2023,4,2023T4,2023-12-31,161.58,9.68
28,Tamaulipas,2024,1,2024T1,2024-03-31,165.77,9.3
28,Tamaulipas,2024,2,2024T2,2024-06-30,168.87,8.78
28,Tamaulipas,2024,3,2024T3,2024-09-30,172.25,8.78
28,Tamaulipas,2024,4,2024T4,2024-12-31,175.54,8.64
28,Tamaulipas,2025,1,2025T1,2025-03-31,179.43,8.24
28,Tamaulipas,2025,2,2025T2,2025-06-30,184.51,9.26
28,Tamaulipas,2025,3,2025T3,2025-09-30,188.29,9.31
28,Tamaulipas,2025,4,2025T4,2025-12-31,190.8,8.69
28,Tamaulipas,2026,1,2026T1,2026-03-31,199.29,11.07
28,Tamaulipas,2026,2,2026T2,2026-06-30,207.52,12.47
29,Tlaxcala,2005,1,2005T1,2005-03-31,53.69,
29,Tlaxcala,2005,2,2005T2,2005-06-30,54.07,
29,Tlaxcala,2005,3,2005T3,2005-09-30,54.67,
29,Tlaxcala,2005,4,2005T4,2005-12-31,54.44,
29,Tlaxcala,2006,1,2006T1,2006-03-31,56.16,4.6
29,Tlaxcala,2006,2,2006T2,2006-06-30,57.24,5.86
29,Tlaxcala,2006,3,2006T3,2006-09-30,57.83,5.78
29,Tlaxcala,2006,4,2006T4,2006-12-31,57.53,5.68
29,Tlaxcala,2007,1,2007T1,2007-03-31,59.41,5.79
29,Tlaxcala,2007,2,2007T2,2007-06-30,60.64,5.94
29,Tlaxcala,2007,3,2007T3,2007-09-30,61.09,5.64
29,Tlaxcala,2007,4,2007T4,2007-12-31,60.25,4.73
29,Tlaxcala,2008,1,2008T1,2008-03-31,61.82,4.06
29,Tlaxcala,2008,2,2008T2,2008-06-30,62.63,3.28
29,Tlaxcala,2008,3,2008T3,2008-09-30,63.13,3.34
29,Tlaxcala,2008,4,2008T4,2008-12-31,62.91,4.41
29,Tlaxcala,2009,1,2009T1,2009-03-31,63.21,2.25
29,Tlaxcala,2009,2,2009T2,2009-06-30,63.82,1.9
29,Tlaxcala,2009,3,2009T3,2009-09-30,63.99,1.36
29,Tlaxcala,2009,4,2009T4,2009-12-31,63.72,1.29
29,Tlaxcala,2010,1,2010T1,2010-03-31,63.82,0.97
29,Tlaxcala,2010,2,2010T2,2010-06-30,64.53,1.11
29,Tlaxcala,2010,3,2010T3,2010-09-30,65.6,2.52
29,Tlaxcala,2010,4,2010T4,2010-12-31,66.39,4.19
29,Tlaxcala,2011,1,2011T1,2011-03-31,67.88,6.36
29,Tlaxcala,2011,2,2011T2,2011-06-30,69.04,6.99
29,Tlaxcala,2011,3,2011T3,2011-09-30,69.58,6.07
29,Tlaxcala,2011,4,2011T4,2011-12-31,70.2,5.74
29,Tlaxcala,2012,1,2012T1,2012-03-31,70.58,3.98
29,Tlaxcala,2012,2,2012T2,2012-06-30,71.23,3.17
29,Tlaxcala,2012,3,2012T3,2012-09-30,72.07,3.58
29,Tlaxcala,2012,4,2012T4,2012-12-31,72.65,3.49
29,Tlaxcala,2013,1,2013T1,2013-03-31,74.1,4.99
29,Tlaxcala,2013,2,2013T2,2013-06-30,75.95,6.63
29,Tlaxcala,2013,3,2013T3,2013-09-30,77.16,7.06
29,Tlaxcala,2013,4,2013T4,2013-12-31,78.19,7.63
29,Tlaxcala,2014,1,2014T1,2014-03-31,79.82,7.72
29,Tlaxcala,2014,2,2014T2,2014-06-30,80.59,6.11
29,Tlaxcala,2014,3,2014T3,2014-09-30,81.84,6.07
29,Tlaxcala,2014,4,2014T4,2014-12-31,83.53,6.83
29,Tlaxcala,2015,1,2015T1,2015-03-31,85.2,6.74
29,Tlaxcala,2015,2,2015T2,2015-06-30,88.13,9.36
29,Tlaxcala,2015,3,2015T3,2015-09-30,90.62,10.73
29,Tlaxcala,2015,4,2015T4,2015-12-31,91.05,9.0
29,Tlaxcala,2016,1,2016T1,2016-03-31,91.68,7.61
29,Tlaxcala,2016,2,2016T2,2016-06-30,93.3,5.87
29,Tlaxcala,2016,3,2016T3,2016-09-30,94.36,4.13
29,Tlaxcala,2016,4,2016T4,2016-12-31,95.19,4.55
29,Tlaxcala,2017,1,2017T1,2017-03-31,97.64,6.5
29,Tlaxcala,2017,2,2017T2,2017-06-30,99.32,6.45
29,Tlaxcala,2017,3,2017T3,2017-09-30,100.92,6.95
29,Tlaxcala,2017,4,2017T4,2017-12-31,102.12,7.28
29,Tlaxcala,2018,1,2018T1,2018-03-31,104.18,6.7
29,Tlaxcala,2018,2,2018T2,2018-06-30,105.78,6.5
29,Tlaxcala,2018,3,2018T3,2018-09-30,107.5,6.52
29,Tlaxcala,2018,4,2018T4,2018-12-31,109.42,7.15
29,Tlaxcala,2019,1,2019T1,2019-03-31,111.33,6.86
29,Tlaxcala,2019,2,2019T2,2019-06-30,112.95,6.78
29,Tlaxcala,2019,3,2019T3,2019-09-30,114.2,6.23
29,Tlaxcala,2019,4,2019T4,2019-12-31,114.99,5.09
29,Tlaxcala,2020,1,2020T1,2020-03-31,116.61,4.74
29,Tlaxcala,2020,2,2020T2,2020-06-30,118.21,4.66
29,Tlaxcala,2020,3,2020T3,2020-09-30,119.49,4.63
29,Tlaxcala,2020,4,2020T4,2020-12-31,121.38,5.56
29,Tlaxcala,2021,1,2021T1,2021-03-31,124.77,7.0
29,Tlaxcala,2021,2,2021T2,2021-06-30,127.46,7.83
29,Tlaxcala,2021,3,2021T3,2021-09-30,129.02,7.98
29,Tlaxcala,2021,4,2021T4,2021-12-31,129.96,7.07
29,Tlaxcala,2022,1,2022T1,2022-03-31,132.04,5.83
29,Tlaxcala,2022,2,2022T2,2022-06-30,135.04,5.95
29,Tlaxcala,2022,3,2022T3,2022-09-30,138.7,7.5
29,Tlaxcala,2022,4,2022T4,2022-12-31,141.71,9.04
29,Tlaxcala,2023,1,2023T1,2023-03-31,144.1,9.13
29,Tlaxcala,2023,2,2023T2,2023-06-30,144.4,6.93
29,Tlaxcala,2023,3,2023T3,2023-09-30,143.46,3.43
29,Tlaxcala,2023,4,2023T4,2023-12-31,140.98,-0.52
29,Tlaxcala,2024,1,2024T1,2024-03-31,149.52,3.76
29,Tlaxcala,2024,2,2024T2,2024-06-30,157.23,8.89
29,Tlaxcala,2024,3,2024T3,2024-09-30,162.75,13.45
29,Tlaxcala,2024,4,2024T4,2024-12-31,167.04,18.48
29,Tlaxcala,2025,1,2025T1,2025-03-31,170.05,13.73
29,Tlaxcala,2025,2,2025T2,2025-06-30,173.0,10.03
29,Tlaxcala,2025,3,2025T3,2025-09-30,174.92,7.48
29,Tlaxcala,2025,4,2025T4,2025-12-31,175.55,5.09
29,Tlaxcala,2026,1,2026T1,2026-03-31,178.12,4.75
29,Tlaxcala,2026,2,2026T2,2026-06-30,180.89,4.56
30,Veracruz,2005,1,2005T1,2005-03-31,52.19,
30,Veracruz,2005,2,2005T2,2005-06-30,52.88,
30,Veracruz,2005,3,2005T3,2005-09-30,53.5,
30,Veracruz,2005,4,2005T4,2005-12-31,53.19,
30,Veracruz,2006,1,2006T1,2006-03-31,54.41,4.25
30,Veracruz,2006,2,2006T2,2006-06-30,55.47,4.9
30,Veracruz,2006,3,2006T3,2006-09-30,56.06,4.79
30,Veracruz,2006,4,2006T4,2006-12-31,56.03,5.34
30,Veracruz,2007,1,2007T1,2007-03-31,57.4,5.5
30,Veracruz,2007,2,2007T2,2007-06-30,58.7,5.82
30,Veracruz,2007,3,2007T3,2007-09-30,59.34,5.85
30,Veracruz,2007,4,2007T4,2007-12-31,58.83,5.0
30,Veracruz,2008,1,2008T1,2008-03-31,59.82,4.22
30,Veracruz,2008,2,2008T2,2008-06-30,61.04,3.99
30,Veracruz,2008,3,2008T3,2008-09-30,62.11,4.67
30,Veracruz,2008,4,2008T4,2008-12-31,62.37,6.02
30,Veracruz,2009,1,2009T1,2009-03-31,63.1,5.48
30,Veracruz,2009,2,2009T2,2009-06-30,64.14,5.08
30,Veracruz,2009,3,2009T3,2009-09-30,64.73,4.22
30,Veracruz,2009,4,2009T4,2009-12-31,65.09,4.36
30,Veracruz,2010,1,2010T1,2010-03-31,65.5,3.8
30,Veracruz,2010,2,2010T2,2010-06-30,66.3,3.37
30,Veracruz,2010,3,2010T3,2010-09-30,67.4,4.12
30,Veracruz,2010,4,2010T4,2010-12-31,68.44,5.15
30,Veracruz,2011,1,2011T1,2011-03-31,70.26,7.27
30,Veracruz,2011,2,2011T2,2011-06-30,71.58,7.96
30,Veracruz,2011,3,2011T3,2011-09-30,72.35,7.34
30,Veracruz,2011,4,2011T4,2011-12-31,73.05,6.74
30,Veracruz,2012,1,2012T1,2012-03-31,73.65,4.82
30,Veracruz,2012,2,2012T2,2012-06-30,74.61,4.23
30,Veracruz,2012,3,2012T3,2012-09-30,75.71,4.64
30,Veracruz,2012,4,2012T4,2012-12-31,76.51,4.74
30,Veracruz,2013,1,2013T1,2013-03-31,77.79,5.62
30,Veracruz,2013,2,2013T2,2013-06-30,79.25,6.22
30,Veracruz,2013,3,2013T3,2013-09-30,80.29,6.05
30,Veracruz,2013,4,2013T4,2013-12-31,81.0,5.87
30,Veracruz,2014,1,2014T1,2014-03-31,82.11,5.55
30,Veracruz,2014,2,2014T2,2014-06-30,82.34,3.9
30,Veracruz,2014,3,2014T3,2014-09-30,82.92,3.28
30,Veracruz,2014,4,2014T4,2014-12-31,84.12,3.85
30,Veracruz,2015,1,2015T1,2015-03-31,85.6,4.25
30,Veracruz,2015,2,2015T2,2015-06-30,88.66,7.68
30,Veracruz,2015,3,2015T3,2015-09-30,91.27,10.07
30,Veracruz,2015,4,2015T4,2015-12-31,92.06,9.44
30,Veracruz,2016,1,2016T1,2016-03-31,92.92,8.55
30,Veracruz,2016,2,2016T2,2016-06-30,94.4,6.47
30,Veracruz,2016,3,2016T3,2016-09-30,95.41,4.54
30,Veracruz,2016,4,2016T4,2016-12-31,95.99,4.27
30,Veracruz,2017,1,2017T1,2017-03-31,98.03,5.5
30,Veracruz,2017,2,2017T2,2017-06-30,99.39,5.29
30,Veracruz,2017,3,2017T3,2017-09-30,100.7,5.54
30,Veracruz,2017,4,2017T4,2017-12-31,101.88,6.14
30,Veracruz,2018,1,2018T1,2018-03-31,104.0,6.09
30,Veracruz,2018,2,2018T2,2018-06-30,105.71,6.36
30,Veracruz,2018,3,2018T3,2018-09-30,107.52,6.77
30,Veracruz,2018,4,2018T4,2018-12-31,109.08,7.07
30,Veracruz,2019,1,2019T1,2019-03-31,110.95,6.68
30,Veracruz,2019,2,2019T2,2019-06-30,112.71,6.62
30,Veracruz,2019,3,2019T3,2019-09-30,114.0,6.03
30,Veracruz,2019,4,2019T4,2019-12-31,115.11,5.53
30,Veracruz,2020,1,2020T1,2020-03-31,116.85,5.32
30,Veracruz,2020,2,2020T2,2020-06-30,118.55,5.18
30,Veracruz,2020,3,2020T3,2020-09-30,119.99,5.25
30,Veracruz,2020,4,2020T4,2020-12-31,121.79,5.8
30,Veracruz,2021,1,2021T1,2021-03-31,126.12,7.93
30,Veracruz,2021,2,2021T2,2021-06-30,130.01,9.67
30,Veracruz,2021,3,2021T3,2021-09-30,132.62,10.53
30,Veracruz,2021,4,2021T4,2021-12-31,134.61,10.53
30,Veracruz,2022,1,2022T1,2022-03-31,137.37,8.92
30,Veracruz,2022,2,2022T2,2022-06-30,141.0,8.45
30,Veracruz,2022,3,2022T3,2022-09-30,145.6,9.79
30,Veracruz,2022,4,2022T4,2022-12-31,149.25,10.88
30,Veracruz,2023,1,2023T1,2023-03-31,153.12,11.47
30,Veracruz,2023,2,2023T2,2023-06-30,155.99,10.63
30,Veracruz,2023,3,2023T3,2023-09-30,158.07,8.56
30,Veracruz,2023,4,2023T4,2023-12-31,160.68,7.66
30,Veracruz,2024,1,2024T1,2024-03-31,165.13,7.84
30,Veracruz,2024,2,2024T2,2024-06-30,168.49,8.01
30,Veracruz,2024,3,2024T3,2024-09-30,171.8,8.69
30,Veracruz,2024,4,2024T4,2024-12-31,174.49,8.59
30,Veracruz,2025,1,2025T1,2025-03-31,177.95,7.76
30,Veracruz,2025,2,2025T2,2025-06-30,182.05,8.05
30,Veracruz,2025,3,2025T3,2025-09-30,185.32,7.87
30,Veracruz,2025,4,2025T4,2025-12-31,187.46,7.43
30,Veracruz,2026,1,2026T1,2026-03-31,190.23,6.9
30,Veracruz,2026,2,2026T2,2026-06-30,191.88,5.4
31,Yucatán,2005,1,2005T1,2005-03-31,44.97,
31,Yucatán,2005,2,2005T2,2005-06-30,46.75,
31,Yucatán,2005,3,2005T3,2005-09-30,48.02,
31,Yucatán,2005,4,2005T4,2005-12-31,47.76,
31,Yucatán,2006,1,2006T1,2006-03-31,49.08,9.14
31,Yucatán,2006,2,2006T2,2006-06-30,50.5,8.02
31,Yucatán,2006,3,2006T3,2006-09-30,51.19,6.6
31,Yucatán,2006,4,2006T4,2006-12-31,51.35,7.52
31,Yucatán,2007,1,2007T1,2007-03-31,52.64,7.25
31,Yucatán,2007,2,2007T2,2007-06-30,54.29,7.5
31,Yucatán,2007,3,2007T3,2007-09-30,55.47,8.36
31,Yucatán,2007,4,2007T4,2007-12-31,55.71,8.49
31,Yucatán,2008,1,2008T1,2008-03-31,56.9,8.09
31,Yucatán,2008,2,2008T2,2008-06-30,58.94,8.57
31,Yucatán,2008,3,2008T3,2008-09-30,60.99,9.95
31,Yucatán,2008,4,2008T4,2008-12-31,62.31,11.85
31,Yucatán,2009,1,2009T1,2009-03-31,64.08,12.62
31,Yucatán,2009,2,2009T2,2009-06-30,64.9,10.11
31,Yucatán,2009,3,2009T3,2009-09-30,65.34,7.13
31,Yucatán,2009,4,2009T4,2009-12-31,65.6,5.28
31,Yucatán,2010,1,2010T1,2010-03-31,65.74,2.59
31,Yucatán,2010,2,2010T2,2010-06-30,66.58,2.59
31,Yucatán,2010,3,2010T3,2010-09-30,67.5,3.31
31,Yucatán,2010,4,2010T4,2010-12-31,68.53,4.47
31,Yucatán,2011,1,2011T1,2011-03-31,69.98,6.45
31,Yucatán,2011,2,2011T2,2011-06-30,70.96,6.58
31,Yucatán,2011,3,2011T3,2011-09-30,71.54,5.99
31,Yucatán,2011,4,2011T4,2011-12-31,71.95,4.99
31,Yucatán,2012,1,2012T1,2012-03-31,72.16,3.12
31,Yucatán,2012,2,2012T2,2012-06-30,72.63,2.35
31,Yucatán,2012,3,2012T3,2012-09-30,73.12,2.21
31,Yucatán,2012,4,2012T4,2012-12-31,73.66,2.38
31,Yucatán,2013,1,2013T1,2013-03-31,74.97,3.89
31,Yucatán,2013,2,2013T2,2013-06-30,76.28,5.03
31,Yucatán,2013,3,2013T3,2013-09-30,77.55,6.06
31,Yucatán,2013,4,2013T4,2013-12-31,78.03,5.93
31,Yucatán,2014,1,2014T1,2014-03-31,78.95,5.31
31,Yucatán,2014,2,2014T2,2014-06-30,79.3,3.96
31,Yucatán,2014,3,2014T3,2014-09-30,79.56,2.59
31,Yucatán,2014,4,2014T4,2014-12-31,80.52,3.19
31,Yucatán,2015,1,2015T1,2015-03-31,81.75,3.55
31,Yucatán,2015,2,2015T2,2015-06-30,84.81,6.95
31,Yucatán,2015,3,2015T3,2015-09-30,87.54,10.03
31,Yucatán,2015,4,2015T4,2015-12-31,88.81,10.3
31,Yucatán,2016,1,2016T1,2016-03-31,90.31,10.47
31,Yucatán,2016,2,2016T2,2016-06-30,92.12,8.62
31,Yucatán,2016,3,2016T3,2016-09-30,93.74,7.08
31,Yucatán,2016,4,2016T4,2016-12-31,95.01,6.98
31,Yucatán,2017,1,2017T1,2017-03-31,97.56,8.03
31,Yucatán,2017,2,2017T2,2017-06-30,99.41,7.91
31,Yucatán,2017,3,2017T3,2017-09-30,100.85,7.58
31,Yucatán,2017,4,2017T4,2017-12-31,102.17,7.54
31,Yucatán,2018,1,2018T1,2018-03-31,104.84,7.46
31,Yucatán,2018,2,2018T2,2018-06-30,107.09,7.73
